Arquivo/ID;Classe Real;Classe Prevista;Probabilidade Fake (%);Confiança (%);Resultado;Texto
	O IBC-Br foi criado para tentar ser um ""antecedente"" do PIB. O índice do BC incorpora estimativas para a agropecuária, a indústria e o setor de serviços, além dos impostos. Os últimos resultados do IBC-Br, porém, não têm mostrado proximidade com os dados oficiais do PIB, divulgados pelo IBGE.
	Em 2012, por exemplo, o IBC-Br mostrou um crescimento de 1,6%. Posteriormente, o resultado oficial do PIB mostrou uma alta menor, de 1%. O mesmo aconteceu no primeiro, no segundo e no terceiro trimestres de 2013. Entre julho e setembro do ano passado, o indicador teve retração de 0,21%, mas o PIB caiu mais (0,5%).
	O Banco Central já avaliou, em 2013, que o IBC-Br não seria uma medida do PIB, mesmo que tenha sido criado para tentar antecipar o resultado, mas apenas ""um indicador útil"" para o BC e para o setor privado. ""Se o IBC-Br acertasse na mosca é que seria surpreendente"", afirmou o diretor de Política Econômica da entidade, Carlos Hamilton, no fim de 2012.IBC-Br
	Antes divulgado por estados e por regiões, desde o início do ano passado o indicador passou a ser calculado com abrangência nacional.
	""A estimativa do IBC-Br incorpora a produção estimada para os três setores da economia acrescida dos impostos sobre produtos, que são estimados a partir da evolução da oferta total (produção mais importações)"", explicou o Banco Central.Definição dos juros
	O IBC-Br é uma das ferramentas usadas pelo Banco Central para definir a taxa básica de juros (Selic) do país. Com o menor crescimento da economia, por exemplo, teoricamente haveria menos pressão inflacionária. Atualmente, entretanto, os juros básicos estão em 11% ao ano, após nove elevações desde abril do ano passado.
	Pelo sistema de metas de inflação que vigora no Brasil, o BC precisa calibrar os juros para atingir as metas preestabelecidas. Para 2014 e 2015, a meta central de inflação é de 4,5%, com um intervalo de tolerância de dois pontos percentuais para mais ou para menos. Desse modo, o Índice Nacional de Preços ao Consumidor Amplo (IPCA), considerada a inflação oficial do país e medida pelo IBGE, pode ficar entre 2,5% e 6,5%, sem que a meta seja formalmente descumprida.
	A expectativa do mercado financeiro é que os juros básicos da economia sejam mantidos inalterados no atual patamar de 11% ao ano. Isso porque o BC sinalizou, na ata da última reunião do Copom, que poderia interromper o ciclo de alta da Selic, percepção que foi reforçada por declarações do presidente do banco."
true_30;Verdadeira;Verdadeira;38.67;61.33;Acerto;"
	O orçamento da Caixa Econômica Federal para habitação em 2014 deve superar o ano anterior em mais de R$ 16 bilhões. O vice-presidente da organização, Márcio Percival, afirmou nesta sexta-feira (16) que a previsão é de um gasto no setor em torno de R$ 150 bilhões. A informação foi divulgada após a abertura do Feirão da Casa Própria no Rio de Janeiro.
	""Tem uma previsão que a gente vai fazer em torno de R$ 150 bilhões de créditos esse ano. Fizemos R$ 134 [bilhões] em 2013. Então, nossa expectativa é chegar a R$ 150, 155 bilhões. Isso é a nossa projeção, está no nosso planejamento estratégico"", declarou.
	Percival afirmou que o banco vai continuar a oferecer as menores taxas de juros do mercado para compra de imóveis. Segundo ele, a entrada de outras organizações bancárias no setor de habitação não deve interferir na parcela que a Caixa ocupa nesse tipo de financiamento.
	""A concorrência, os outros bancos estão entrando no mercado para oferecer financiamento imobiliário, mas nosso objetivo é manter o nosso share nesse patamar de 69, 70% [do mercado]. Nossa preocupação é com a originação [início de novos negócios]"", afirmou.
	O vice-presidente declarou também que não teme que a portabilidade bancária – que permite que os clientes possam transferir suas dívidas de um banco para o outro – interfira no desempenho e nos resultados que a empresa vêm alcançando no financiamento de habitação.
	""Estamos fazendo R$ 5 bilhões de contratação por mês. Já fizemos esse ano em torno de R$ 25 bilhões. A gente está muito focado, a preocupação é fazer a originação, porque esse programa é importante para a Caixa, para o país e para a população. Nosso principal objetivo é promover o financiamento e a habitação para a população. Estamos muito confiantes, não temos uma estratégia para tirar cliente de outro banco, nada disso. E com a nossa estratégia, nós vamos manter esse 68, 69, 70% de share [participação no mercado]"" garantiu.Inadimplência
	Ele afirmou ainda que o número de inadimplência nos financiamentos da casa própria giram em torno de 2%.
	""Pode dar uma oscilada, depende de questões sazonais [variações conforme a época do ano], mas com esse número que a gente projeta, a inadimplência até o final do ano é em torno de 2% e é considerado baixo. Esse produto habitação é de baixo risco. Com relação ao total da nossa carta de crédito, ele representa 56%. Essa é a qualidade dos ativos da Caixa. Por isso todos os bancos querem fazer"", concluiu."
true_31;Verdadeira;Fake;62.0;62.0;Erro;"
	A inflação medida pelo Preços ao Consumidor - Semanal (IPC-S) desacelerou para 0,78% na segunda semana de maio, queda de 0,06 ponto percentual sobre a taxa registrada na última divulgação, disse nesta sexta-feira (16) a Fundação Getúlio Vargas (FGV).
	Três das oito classes de despesa componentes do índice apresentaram decréscimo nas taxas de variação.
	O IPC-S mede a variação de preços de um conjunto de bens e serviços que fazem parte das despesas de famílias com renda entre um e 33 salários mínimos mensais, em sete capitais. Apesar de a coleta ser semanal, a apuração das taxas de variação leva em conta a média dos preços coletados nas quatro últimas semanas.
	Na segunda semana de maio, a maior contribuição para a desaceleração do índice partiu do grupo alimentação (1,31% para 1,05%), com destaque para o comportamento do item hortaliças e legumes, cuja taxa passou de 3,64% para 2,35%.
	Também registraram decréscimo nas taxas de variação os grupos transportes (0,61% para 0,52%) e habitação (0,74% para 0,73%).
	Na primeira classe, o destaque é o comportamento do item automóvel novo (0,55% para 0,31%) e, na segunda, empregados domésticos (0,88% para 0,68%).
	Apresentaram acréscimo nas taxas de variação os grupos educação, leitura e recreação (-0,03% para 0,16%), despesas diversas (0,37% para 0,56%), vestuário (0,73% para 0,78%) e comunicação (0,12% para 0,14%).
	Para cada uma das classes de despesa, vale citar o comportamento dos itens passagem aérea (-13,12% para -7,75%), alimentos para animais domésticos (1,05% para 1,71%), roupas (0,88% para 0,90%) e tarifa de telefone residencial (0,28% para 0,47%), respectivamente.
	O grupo saúde e cuidados pessoais repetiu a taxa de variação registrada na última apuração, de 1,39%. As principais influências em sentido ascendente e descendente partiram dos itens: salão de beleza (0,85% para 1,03%) e artigos de higiene e cuidado pessoal (1,75% para 1,58%), diz."
true_32;Verdadeira;Verdadeira;31.0;69.0;Acerto;"
	O Supremo Tribunal Federal (STF) voltou a adiar o julgamento das ações que questionam perdas na caderneta de poupança decorrentes dos planos Bresser (1987), Verão (1989), Collor I (1990) e Collor II (1991).
	Os debates sobre o tema começaram em novembro do ano passado com as sustentações orais das partes e ainda será necessária a fase de votação dos ministros. Inicialmente, o julgamento foi marcado para março, mas acabou adiado.
	O Supremo chegou a anunciar que a análise do caso seria retomada no dia 21 de maio, mas os relatores das ações pediram para retirar o tema da pauta. Há expectativa de retomada do julgamento no dia 28 de maio, conforme o STF.
	Criados na tentativa de conter a hiperinflação, os planos alteraram o cálculo da correção monetária dos saldos da poupança.
	Quase 400 mil processos sobre planos econômicos estão com a tramitação suspensa em diversos tribunais, desde 2010, à espera de uma decisão do STF. Os autores das ações argumentam que tiveram perdas e querem receber os valores corrigidos com base na inflação.
	Se o tribunal entender que o percentual utilizado pelos planos foi correto, muitos poupadores não terão direito a receber nada. Nesse caso, o STF poderá avaliar o que fazer com quem já recebeu dinheiro dos bancos por decisão de outros tribunais.
	Na hipótese de o Supremo considerar o índice utilizado irregular, deverá estipular como será feito o pagamento da correção dos saldos da poupança. O governo federal aponta ""riscos"" ao sistema financeiro e prevê retração no crédito caso os poupadores sejam beneficiados.Três ministros impedidos
	O julgamento ocorrerá sem três dos 11 ministros da Corte, já que Cármen Lúcia, Luiz Fux e Luís Roberto Barroso jse declararam impedidos de participar.
	O gabinete da ministra Cármen Lúcia disse que ela não participará do julgamento, mas não informou o motivo.
	Fux não participará porque a filha dele, Marianna Fux, trabalha no escritório do advogado que entrou com uma das ações contra o plano, Sérgio Bermudes. Barroso informou que se declarou impedido porque, antes de se tornar ministro, atuou como advogado em diversos processos sobre os planos econômicos.Processos
	Estão na pauta do Supremo cinco processos – todos vindos do setor bancário contestando o direito ao ressarcimento aos poupadores.
	Um dos processos é uma Ação de Descumprimento de Preceito Fundamental (ADPF), de autoria da Confederação Nacional do Sistema Financeiro (Consif), pede que sejam consideradas inconstitucionais todas as decisões contrárias aos planos econômicos já tomadas em outras instâncias da Justiça.
	A Consif afirma que alguns tribunais violaram os princípios constitucionais do ""direito adquirido"" e do ""ato jurídico perfeito"", além de, segundo a confederação, afrontarem o poder monetário da União e do Congresso Nacional previsto na Constituição. O relator da ação é o ministro Ricardo Lewandowski.
	Há ainda quatro recursos de bancos contra decisões favoráveis aos poupadores tomadas por outros tribunais. Dias Toffoli é relator de um recurso do Itaú e outro do Banco do Brasil. O ministro Gilmar Mendes relata um recurso do Banco do Brasil e outro do Santander.
	Os quatro processos questionam decisões que determinaram correções pela inflação. O STF reconheceu ""repercussão geral"" sobre o tema, ou seja, a decisão tomada deverá ser adotada por todas as instâncias do Judiciário em processos semelhantes."
true_33;Verdadeira;Fake;62.67;62.67;Erro;"
	A agência de classificação de risco Moody's elevou nesta sexta-feira em dois degraus - para ""Baa1"" - a nota da Irlanda, destacando o progresso das perspectivas do país após o fim do plano de ajuda internacional, em dezembro passado.
